date,store_id,transaction_count
2026-05-07,39,1236
2026-05-07,40,1314
2026-05-07,44,3687
2026-05-07,45,3259
2026-05-07,46,3037
2026-05-07,47,3487
2026-05-07,48,2603
2026-05-07,49,2809
2026-05-07,50,2217
2026-05-07,51,1415
2026-05-08,2,1880
2026-05-08,3,3207
2026-05-08,6,1593
2026-05-08,7,1958
2026-05-08,8,2814
2026-05-08,9,1894
2026-05-08,11,2392
2026-05-08,20,1310
2026-05-08,24,2332
2026-05-08,27,1361
2026-05-08,39,1279
2026-05-08,40,1272
2026-05-08,44,4286
2026-05-08,45,3879
2026-05-08,46,3269
2026-05-08,47,3898
2026-05-08,48,2641
2026-05-08,49,3246
2026-05-08,50,2475
2026-05-08,51,1649
2026-05-09,2,2139
2026-05-09,3,3705
2026-05-09,6,2047
2026-05-09,7,1904
2026-05-09,8,3024
2026-05-09,9,2342
2026-05-09,11,2745
2026-05-09,20,1845
2026-05-09,24,2349
2026-05-09,27,1885
2026-05-09,39,1716
2026-05-09,40,1547
2026-05-09,44,5233
2026-05-09,45,4704
2026-05-09,46,4527
2026-05-09,47,4694
2026-05-09,48,3776
2026-05-09,49,3598
2026-05-09,50,3350
2026-05-09,51,1807
2026-05-10,2,2000
2026-05-10,3,3707
2026-05-10,6,2138
2026-05-10,7,1657
2026-05-10,8,2818
2026-05-10,9,2284
2026-05-10,11,2938
2026-05-10,20,2136
2026-05-10,24,1924
2026-05-10,27,2053
2026-05-10,39,1657
2026-05-10,40,1377
2026-05-10,44,5245
2026-05-10,45,4656
2026-05-10,46,4886
2026-05-10,47,4862
2026-05-10,48,4251
2026-05-10,49,3606
2026-05-10,50,3252
2026-05-10,51,1967
2026-05-11,2,1772
2026-05-11,3,3045
2026-05-11,6,1654
2026-05-11,7,1852
2026-05-11,8,2580
2026-05-11,9,2032
2026-05-11,11,2377
2026-05-11,20,1521
2026-05-11,24,2143
2026-05-11,27,1458
2026-05-11,39,1244
2026-05-11,40,1536
2026-05-11,44,3888
2026-05-11,45,3540
2026-05-11,46,3083
2026-05-11,47,3567
2026-05-11,48,2494
2026-05-11,49,2820
2026-05-11,50,2291
2026-05-11,51,1524
2026-05-12,2,1746
2026-05-12,3,2862
2026-05-12,6,1503
2026-05-12,7,1800
2026-05-12,8,2526
2026-05-12,9,2003
2026-05-12,11,2293
2026-05-12,20,1427
2026-05-12,24,1982
2026-05-12,27,1450
2026-05-12,39,1326
2026-05-12,40,1512
2026-05-12,44,3666
2026-05-12,45,3288
2026-05-12,46,2912
2026-05-12,47,3413
2026-05-12,48,2298
2026-05-12,49,2620
2026-05-12,50,2287
2026-05-12,51,1477
2026-05-13,2,1768
2026-05-13,3,2996
2026-05-13,6,1584
2026-05-13,7,1820
2026-05-13,8,2761
2026-05-13,9,1825
2026-05-13,11,2195
2026-05-13,20,1402
2026-05-13,24,2257
2026-05-13,27,1611
2026-05-13,39,1208
2026-05-13,40,1340
2026-05-13,44,4205
2026-05-13,45,3491
2026-05-13,46,3016
2026-05-13,47,3498
2026-05-13,48,2522
2026-05-13,49,3103
2026-05-13,50,2287
2026-05-13,51,1629
2026-05-14,2,1664
2026-05-14,3,2788
2026-05-14,6,1488
2026-05-14,7,1639
2026-05-14,8,2468
2026-05-14,9,1887
2026-05-14,11,2238
2026-05-14,20,1370
2026-05-14,24,2186
2026-05-14,27,1478
2026-05-14,39,1269
2026-05-14,40,1337
2026-05-14,44,3576
2026-05-14,45,3148
2026-05-14,46,2934
2026-05-14,47,3459
2026-05-14,48,2297
2026-05-14,49,2859
2026-05-14,50,2316
2026-05-14,51,1476
2026-05-15,2,1867
2026-05-15,3,3322
2026-05-15,6,1752
2026-05-15,7,2029
2026-05-15,8,3078
2026-05-15,9,1903
2026-05-15,11,2124
2026-05-15,20,1292
2026-05-15,24,2363
2026-05-15,27,1616
2026-05-15,39,1380
2026-05-15,40,1327
2026-05-15,44,4683
2026-05-15,45,4151
2026-05-15,46,3422
2026-05-15,47,4076
2026-05-15,48,2763
2026-05-15,49,3668
2026-05-15,50,2730
2026-05-15,51,1908
2026-05-16,2,2380
2026-05-16,3,4340
2026-05-16,6,2386
2026-05-16,7,2128
2026-05-16,8,3353
2026-05-16,9,2537
2026-05-16,11,2908
2026-05-16,20,2094
2026-05-16,24,2821
2026-05-16,27,2155
2026-05-16,39,1894
2026-05-16,40,1605
2026-05-16,44,6398
2026-05-16,45,5503
2026-05-16,46,5548
2026-05-16,47,5450
2026-05-16,48,4315
2026-05-16,49,4726
2026-05-16,50,4023
2026-05-16,51,2628
2026-05-17,2,2129
2026-05-17,3,3558
2026-05-17,6,2187
2026-05-17,7,1816
2026-05-17,8,2465
2026-05-17,9,2165
2026-05-17,11,2896
2026-05-17,20,1905
2026-05-17,24,1636
2026-05-17,27,2103
2026-05-17,39,1516
2026-05-17,40,1149
2026-05-17,44,4717
2026-05-17,45,4457
2026-05-17,46,4398
2026-05-17,47,4423
2026-05-17,48,4172
2026-05-17,49,3526
2026-05-17,50,3148
2026-05-17,51,1932
2026-05-18,2,1597
2026-05-18,3,2771
2026-05-18,6,1554
2026-05-18,7,1696
2026-05-18,8,2604
2026-05-18,9,1909
2026-05-18,11,2176
2026-05-18,20,1401
2026-05-18,24,2187
2026-05-18,27,1533
2026-05-18,39,1243
2026-05-18,40,1549
2026-05-18,44,3494
2026-05-18,45,3534
2026-05-18,46,3171
2026-05-18,47,3445
2026-05-18,48,2436
2026-05-18,49,2947
2026-05-18,50,2416
2026-05-18,51,1525
2026-05-19,2,1784
2026-05-19,3,2927
2026-05-19,6,1652
2026-05-19,7,1826
2026-05-19,8,2699
2026-05-19,9,2133
2026-05-19,11,2344
2026-05-19,20,1508
2026-05-19,24,2026
2026-05-19,27,1491
2026-05-19,39,1511
2026-05-19,40,1610
2026-05-19,44,3890
2026-05-19,45,3345
2026-05-19,46,3137
2026-05-19,47,3520
2026-05-19,48,2386
2026-05-19,49,2885
2026-05-19,50,2179
2026-05-19,51,1446
2026-05-20,2,1913
2026-05-20,3,3110
2026-05-20,6,1588
2026-05-20,7,1821
2026-05-20,8,2813
2026-05-20,9,1893
2026-05-20,11,2131
2026-05-20,20,1381
2026-05-20,24,2242
2026-05-20,27,1614
2026-05-20,39,1222
2026-05-20,40,1367
2026-05-20,44,4389
2026-05-20,45,3553
2026-05-20,46,3096
2026-05-20,47,3549
2026-05-20,48,2489
2026-05-20,49,3017
2026-05-20,50,2220
2026-05-20,51,1742
2026-05-21,2,1629
2026-05-21,3,2811
2026-05-21,6,1512
2026-05-21,7,1770
2026-05-21,8,2427
2026-05-21,9,1835
2026-05-21,11,2066
2026-05-21,20,1239
2026-05-21,24,1962
2026-05-21,27,1393
2026-05-21,39,1156
2026-05-21,40,1165
2026-05-21,44,3778
2026-05-21,45,3109
2026-05-21,46,2913
2026-05-21,47,3285
2026-05-21,48,2241
2026-05-21,49,2734
2026-05-21,50,2052
2026-05-21,51,1385
2026-05-22,2,1844
2026-05-22,3,3056
2026-05-22,6,1686
2026-05-22,7,2115
2026-05-22,8,2980
2026-05-22,9,1739
2026-05-22,11,2069
2026-05-22,20,1374
2026-05-22,24,2338
2026-05-22,27,1550
2026-05-22,39,1276
2026-05-22,40,1262
2026-05-22,44,4601
2026-05-22,45,3930
2026-05-22,46,3226
2026-05-22,47,3692
2026-05-22,48,2587
2026-05-22,49,3214
2026-05-22,50,2381
2026-05-22,51,1782
2026-05-23,2,2072
2026-05-23,3,3599
2026-05-23,6,2050
2026-05-23,7,1887
2026-05-23,8,2869
2026-05-23,9,2229
2026-05-23,11,2401
2026-05-23,20,1935
2026-05-23,24,2402
2026-05-23,27,1840
2026-05-23,39,1719
2026-05-23,40,1381
2026-05-23,44,5369
2026-05-23,45,4424
2026-05-23,46,4464
2026-05-23,47,4548
2026-05-23,48,3537
2026-05-23,49,3527
2026-05-23,50,3261
2026-05-23,51,1839
2026-05-24,2,2146
2026-05-24,3,3795
2026-05-24,6,2070
2026-05-24,7,1720
2026-05-24,8,2938
2026-05-24,9,2159
2026-05-24,11,2339
2026-05-24,20,2206
2026-05-24,24,1887
2026-05-24,27,2079
2026-05-24,39,1735
2026-05-24,40,1397
2026-05-24,44,5659
2026-05-24,45,4725
2026-05-24,46,4702
2026-05-24,47,4529
2026-05-24,48,3707
2026-05-24,49,3551
2026-05-24,50,3114
2026-05-24,51,1971
2026-05-25,2,1802
2026-05-25,3,2877
2026-05-25,6,1624
2026-05-25,7,1838
2026-05-25,8,2580
2026-05-25,9,1874
2026-05-25,11,2167
2026-05-25,20,1438
2026-05-25,24,2087
2026-05-25,27,1517
2026-05-25,39,1294
2026-05-25,40,1557
2026-05-25,44,4101
2026-05-25,45,3466
2026-05-25,46,3086
2026-05-25,47,3614
2026-05-25,48,2502
2026-05-25,49,2785
2026-05-25,50,2230
2026-05-25,51,1494
2026-05-26,2,1701
2026-05-26,3,2638
2026-05-26,6,1632
2026-05-26,7,1786
2026-05-26,8,2498
2026-05-26,9,1919
2026-05-26,11,2309
2026-05-26,20,1347
2026-05-26,24,2036
2026-05-26,27,1390
2026-05-26,39,1377
2026-05-26,40,1460
2026-05-26,44,4094
2026-05-26,45,3242
2026-05-26,46,2863
2026-05-26,47,3241
2026-05-26,48,2340
2026-05-26,49,2497
2026-05-26,50,2334
2026-05-26,51,1469
2026-05-27,2,1776
2026-05-27,3,2965
2026-05-27,6,1601
2026-05-27,7,1920
2026-05-27,8,2656
2026-05-27,9,1695
2026-05-27,11,2088
2026-05-27,20,1368
2026-05-27,24,2101
2026-05-27,27,1510
2026-05-27,39,1126
2026-05-27,40,1198
2026-05-27,44,4200
2026-05-27,45,3417
2026-05-27,46,2903
2026-05-27,47,3430
2026-05-27,48,2474
2026-05-27,49,2803
2026-05-27,50,2242
2026-05-27,51,1686
2026-05-28,2,1662
2026-05-28,3,2841
2026-05-28,6,1515
2026-05-28,7,1844
2026-05-28,8,2507
2026-05-28,9,1638
2026-05-28,11,1927
2026-05-28,20,1238
2026-05-28,24,2024
2026-05-28,27,1309
2026-05-28,39,1282
2026-05-28,40,1175
2026-05-28,44,3981
2026-05-28,45,3199
2026-05-28,46,2869
2026-05-28,47,3312
2026-05-28,48,2264
2026-05-28,49,2769
2026-05-28,50,2313
2026-05-28,51,1406
2026-05-29,2,1850
2026-05-29,3,3543
2026-05-29,6,1982
2026-05-29,7,1758
2026-05-29,8,2514
2026-05-29,9,1925
2026-05-29,11,2263
2026-05-29,20,1635
2026-05-29,24,1973
2026-05-29,27,1952
2026-05-29,39,1399
2026-05-29,40,1078
2026-05-29,44,5395
2026-05-29,45,4569
2026-05-29,46,4380
2026-05-29,47,4479
2026-05-29,48,3493
2026-05-29,49,3483
2026-05-29,50,3198
2026-05-29,51,1829
2026-05-30,2,1875
2026-05-30,3,3187
2026-05-30,6,1946
2026-05-30,7,1678
2026-05-30,8,2417
2026-05-30,9,1943
2026-05-30,11,2416
2026-05-30,20,1571
2026-05-30,24,1908
2026-05-30,27,1788
2026-05-30,39,1665
2026-05-30,40,1415
2026-05-30,44,5034
2026-05-30,45,4333
2026-05-30,46,4081
2026-05-30,47,4080
2026-05-30,48,3423
2026-05-30,49,3197
2026-05-30,50,3254
2026-05-30,51,1623
2026-05-31,2,1884
2026-05-31,3,3442
2026-05-31,6,2044
2026-05-31,7,1569
2026-05-31,8,2500
2026-05-31,9,1945
2026-05-31,11,2497
2026-05-31,20,2037
2026-05-31,24,1616
2026-05-31,27,1909
2026-05-31,39,1486
2026-05-31,40,1224
2026-05-31,44,4784
2026-05-31,45,4382
2026-05-31,46,4439
2026-05-31,47,4303
2026-05-31,48,3724
2026-05-31,49,3408
2026-05-31,50,3152
2026-05-31,51,1650
2026-06-01,2,1793
2026-06-01,3,2896
2026-06-01,6,1603
2026-06-01,7,1813
2026-06-01,8,2503
2026-06-01,9,1859
2026-06-01,11,2126
2026-06-01,20,1325
2026-06-01,24,2070
2026-06-01,27,1550
2026-06-01,39,1255
2026-06-01,40,1453
2026-06-01,44,3927
2026-06-01,45,3380
2026-06-01,46,2896
2026-06-01,47,3288
2026-06-01,48,2381
2026-06-01,49,2831
2026-06-01,50,2368
2026-06-01,51,1562
2026-06-02,2,1724
2026-06-02,3,2726
2026-06-02,6,1631
2026-06-02,7,1779
2026-06-02,8,2501
2026-06-02,9,1875
2026-06-02,11,2169
2026-06-02,20,1395
2026-06-02,24,2087
2026-06-02,27,1489
2026-06-02,39,1374
2026-06-02,40,1447
2026-06-02,44,3904
2026-06-02,45,3233
2026-06-02,46,2769
2026-06-02,47,3334
2026-06-02,48,2274
2026-06-02,49,2583
2026-06-02,50,2211
2026-06-02,51,1490
2026-06-03,2,2000
2026-06-03,3,3201
2026-06-03,6,1781
2026-06-03,7,2024
2026-06-03,8,2881
2026-06-03,9,1998
2026-06-03,11,2388
2026-06-03,20,1618
2026-06-03,24,2341
2026-06-03,27,1745
2026-06-03,39,1311
2026-06-03,40,1471
2026-06-03,44,4409
2026-06-03,45,3538
2026-06-03,46,3242
2026-06-03,47,3868
2026-06-03,48,2598
2026-06-03,49,3053
2026-06-03,50,2547
2026-06-03,51,1814
2026-06-04,2,1802
2026-06-04,3,3066
2026-06-04,6,1648
2026-06-04,7,1896
2026-06-04,8,2754
2026-06-04,9,2337
2026-06-04,11,2816
2026-06-04,20,1684
2026-06-04,24,2103
2026-06-04,27,1443
2026-06-04,39,1346
2026-06-04,40,1459
2026-06-04,44,4165
2026-06-04,45,3717
2026-06-04,46,3400
2026-06-04,47,3766
2026-06-04,48,2908
2026-06-04,49,3107
2026-06-04,50,2778
2026-06-04,51,1461
2026-06-05,2,1921
2026-06-05,3,3484
2026-06-05,6,1823
2026-06-05,7,2057
2026-06-05,8,3044
2026-06-05,9,1995
2026-06-05,11,2416
2026-06-05,20,1491
2026-06-05,24,2274
2026-06-05,27,1506
2026-06-05,39,1442
2026-06-05,40,1312
2026-06-05,44,4630
2026-06-05,45,4234
2026-06-05,46,3370
2026-06-05,47,4102
2026-06-05,48,2876
2026-06-05,49,3487
2026-06-05,50,2652
2026-06-05,51,1869
2026-06-06,2,2160
2026-06-06,3,3819
2026-06-06,6,2177
2026-06-06,7,1994
2026-06-06,8,2983
2026-06-06,9,2436
2026-06-06,11,3032
2026-06-06,20,2011
2026-06-06,24,2438
2026-06-06,27,1835
2026-06-06,39,1831
2026-06-06,40,1446
2026-06-06,44,5307
2026-06-06,45,4747
2026-06-06,46,4744
2026-06-06,47,4771
2026-06-06,48,4037
2026-06-06,49,3418
2026-06-06,50,3427
2026-06-06,51,1937
2026-06-07,2,2054
2026-06-07,3,3956
2026-06-07,6,2231
2026-06-07,7,1754
2026-06-07,8,2917
2026-06-07,9,2412
2026-06-07,11,2977
2026-06-07,20,2354
2026-06-07,24,1935
2026-06-07,27,1968
2026-06-07,39,1749
2026-06-07,40,1378
2026-06-07,44,5260
2026-06-07,45,5074
2026-06-07,46,5025
2026-06-07,47,4924
2026-06-07,48,4389
2026-06-07,49,3872
2026-06-07,50,3337
2026-06-07,51,1961
2026-06-08,2,1899
2026-06-08,3,3161
2026-06-08,6,1689
2026-06-08,7,1942
2026-06-08,8,2777
2026-06-08,9,2189
2026-06-08,11,2440
2026-06-08,20,1605
2026-06-08,24,2152
2026-06-08,27,1551
2026-06-08,39,1305
2026-06-08,40,1547
2026-06-08,44,4094
2026-06-08,45,3745
2026-06-08,46,3299
2026-06-08,47,3661
2026-06-08,48,2691
2026-06-08,49,2960
2026-06-08,50,2418
2026-06-08,51,1499
2026-06-09,2,1763
2026-06-09,3,2808
2026-06-09,6,1638
2026-06-09,7,1792
2026-06-09,8,2521
2026-06-09,9,2039
2026-06-09,11,2394
2026-06-09,20,1421
2026-06-09,24,2138
2026-06-09,27,1456
2026-06-09,39,1498
2026-06-09,40,1519
2026-06-09,44,3885
2026-06-09,45,3368
2026-06-09,46,2973
2026-06-09,47,3456
2026-06-09,48,2537
2026-06-09,49,2641
2026-06-09,50,2298
2026-06-09,51,1385
2026-06-10,2,1880
2026-06-10,3,3103
2026-06-10,6,1651
2026-06-10,7,2048
2026-06-10,8,2806
2026-06-10,9,1869
2026-06-10,11,2298
2026-06-10,20,1378
2026-06-10,24,2175
2026-06-10,27,1584
2026-06-10,39,1280
2026-06-10,40,1326
2026-06-10,44,4516
2026-06-10,45,3608
2026-06-10,46,3151
2026-06-10,47,3692
2026-06-10,48,2548
2026-06-10,49,2979
2026-06-10,50,2292
2026-06-10,51,1629
2026-06-11,2,1688
2026-06-11,3,2706
2026-06-11,6,1541
2026-06-11,7,1749
2026-06-11,8,2509
2026-06-11,9,1835
2026-06-11,11,2039
2026-06-11,20,1285
2026-06-11,24,2060
2026-06-11,27,1401
2026-06-11,39,1336
2026-06-11,40,1288
2026-06-11,44,3740
2026-06-11,45,3092
2026-06-11,46,2850
2026-06-11,47,3123
2026-06-11,48,2244
2026-06-11,49,2783
2026-06-11,50,2082
2026-06-11,51,1431
2026-06-12,2,1888
2026-06-12,3,3280
2026-06-12,6,1750
2026-06-12,7,2127
2026-06-12,8,2813
2026-06-12,9,1825
2026-06-12,11,2260
2026-06-12,20,1283
2026-06-12,24,2294
2026-06-12,27,1526
2026-06-12,39,1380
2026-06-12,40,1344
2026-06-12,44,4612
2026-06-12,45,3951
2026-06-12,46,3226
2026-06-12,47,3786
2026-06-12,48,2578
2026-06-12,49,3235
2026-06-12,50,2405
2026-06-12,51,1739
2026-06-13,2,1967
2026-06-13,3,3517
2026-06-13,6,1985
2026-06-13,7,1901
2026-06-13,8,2899
2026-06-13,9,2142
2026-06-13,11,2560
2026-06-13,20,1686
2026-06-13,24,2164
2026-06-13,27,1851
2026-06-13,39,1797
2026-06-13,40,1424
2026-06-13,44,5252
2026-06-13,45,4481
2026-06-13,46,4457
2026-06-13,47,4469
2026-06-13,48,3523
2026-06-13,49,3455
2026-06-13,50,3364
2026-06-13,51,1871
2026-06-14,2,2134
2026-06-14,3,3701
2026-06-14,6,2169
2026-06-14,7,1681
2026-06-14,8,2791
2026-06-14,9,2163
2026-06-14,11,2480
2026-06-14,20,2144
2026-06-14,24,1732
2026-06-14,27,1965
2026-06-14,39,1563
2026-06-14,40,1278
2026-06-14,44,5472
2026-06-14,45,4827
2026-06-14,46,4649
2026-06-14,47,4494
2026-06-14,48,4032
2026-06-14,49,3550
2026-06-14,50,3216
2026-06-14,51,1918
2026-06-15,2,1660
2026-06-15,3,2738
2026-06-15,6,1485
2026-06-15,7,1783
2026-06-15,8,2543
2026-06-15,9,1855
2026-06-15,11,2058
2026-06-15,20,1215
2026-06-15,24,2020
2026-06-15,27,1529
2026-06-15,39,1296
2026-06-15,40,1462
2026-06-15,44,3755
2026-06-15,45,3372
2026-06-15,46,2867
2026-06-15,47,3356
2026-06-15,48,2393
2026-06-15,49,2754
2026-06-15,50,2172
2026-06-15,51,1494
2026-06-16,2,1728
2026-06-16,3,2756
2026-06-16,6,1554
2026-06-16,7,1833
2026-06-16,8,2580
2026-06-16,9,1895
2026-06-16,11,2142
2026-06-16,20,1439
2026-06-16,24,1905
2026-06-16,27,1422
2026-06-16,39,1401
2026-06-16,40,1489
2026-06-16,44,3789
2026-06-16,45,3280
2026-06-16,46,2816
2026-06-16,47,3109
2026-06-16,48,2245
2026-06-16,49,2609
2026-06-16,50,2483
2026-06-16,51,1428
2026-06-17,2,1841
2026-06-17,3,3076
2026-06-17,6,1762
2026-06-17,7,1987
2026-06-17,8,2755
2026-06-17,9,1724
2026-06-17,11,2115
2026-06-17,20,1313
2026-06-17,24,2174
2026-06-17,27,1560
2026-06-17,39,1239
2026-06-17,40,1311
2026-06-17,44,4170
2026-06-17,45,3493
2026-06-17,46,2935
2026-06-17,47,3474
2026-06-17,48,2196
2026-06-17,49,3028
2026-06-17,50,2269
2026-06-17,51,1643
2026-06-18,2,1648
2026-06-18,3,2829
2026-06-18,6,1534
2026-06-18,7,1828
2026-06-18,8,2616
2026-06-18,9,1872
2026-06-18,11,2162
2026-06-18,20,1448
2026-06-18,24,2197
2026-06-18,27,1448
2026-06-18,39,1290
2026-06-18,40,1295
2026-06-18,44,3922
2026-06-18,45,3358
2026-06-18,46,3057
2026-06-18,47,3382
2026-06-18,48,2448
2026-06-18,49,2866
2026-06-18,50,2295
2026-06-18,51,1509
2026-06-19,2,2071
2026-06-19,3,3476
2026-06-19,6,1864
2026-06-19,7,2161
2026-06-19,8,3133
2026-06-19,9,1908
2026-06-19,11,2040
2026-06-19,20,1379
2026-06-19,24,2488
2026-06-19,27,1599
2026-06-19,39,1354
2026-06-19,40,1309
2026-06-19,44,5033
2026-06-19,45,4374
2026-06-19,46,3455
2026-06-19,47,4195
2026-06-19,48,2803
2026-06-19,49,3766
2026-06-19,50,2721
2026-06-19,51,2036
2026-06-20,2,2276
2026-06-20,3,4234
2026-06-20,6,2389
2026-06-20,7,2218
2026-06-20,8,3185
2026-06-20,9,2382
2026-06-20,11,2659
2026-06-20,20,1972
2026-06-20,24,2561
2026-06-20,27,1963
2026-06-20,39,1873
2026-06-20,40,1585
2026-06-20,44,5867
2026-06-20,45,5247
2026-06-20,46,4855
2026-06-20,47,5246
2026-06-20,48,3970
2026-06-20,49,4459
2026-06-20,50,3806
2026-06-20,51,2371
2026-06-21,2,2059
2026-06-21,3,3427
2026-06-21,6,2187
2026-06-21,7,1794
2026-06-21,8,2587
2026-06-21,9,2141
2026-06-21,11,2671
2026-06-21,20,1935
2026-06-21,24,1743
2026-06-21,27,1958
2026-06-21,39,1606
2026-06-21,40,1229
2026-06-21,44,4771
2026-06-21,45,4398
2026-06-21,46,4391
2026-06-21,47,4356
2026-06-21,48,3763
2026-06-21,49,3365
2026-06-21,50,3203
2026-06-21,51,1855
2026-06-22,2,1755
2026-06-22,3,2850
2026-06-22,6,1621
2026-06-22,7,1805
2026-06-22,8,2717
2026-06-22,9,1943
2026-06-22,11,2206
2026-06-22,20,1336
2026-06-22,24,2139
2026-06-22,27,1558
2026-06-22,39,1274
2026-06-22,40,1558
2026-06-22,44,3942
2026-06-22,45,3339
2026-06-22,46,3010
2026-06-22,47,3344
2026-06-22,48,2492
2026-06-22,49,2728
2026-06-22,50,2249
2026-06-22,51,1509
2026-06-23,2,1714
2026-06-23,3,2801
2026-06-23,6,1547
2026-06-23,7,1730
2026-06-23,8,2604
2026-06-23,9,1948
2026-06-23,11,2236
2026-06-23,20,1355
2026-06-23,24,2213
2026-06-23,27,1533
2026-06-23,39,1339
2026-06-23,40,1485
2026-06-23,44,3807
2026-06-23,45,3456
2026-06-23,46,3080
2026-06-23,47,3448
2026-06-23,48,2275
2026-06-23,49,2732
2026-06-23,50,2169
2026-06-23,51,1503
2026-06-24,2,1877
2026-06-24,3,3106
2026-06-24,6,1733
2026-06-24,7,1967
2026-06-24,8,2733
2026-06-24,9,1754
2026-06-24,11,2077
2026-06-24,20,1325
2026-06-24,24,2230
2026-06-24,27,1563
2026-06-24,39,1288
2026-06-24,40,1307
2026-06-24,44,4099
2026-06-24,45,3345
2026-06-24,46,3004
2026-06-24,47,3344
2026-06-24,48,2311
2026-06-24,49,2861
2026-06-24,50,2221
2026-06-24,51,1668
2026-06-25,2,1683
2026-06-25,3,2695
2026-06-25,6,1609
2026-06-25,7,1821
2026-06-25,8,2467
2026-06-25,9,1811
2026-06-25,11,1927
2026-06-25,20,1363
2026-06-25,24,2004
2026-06-25,27,1371
2026-06-25,39,1252
2026-06-25,40,1273
2026-06-25,44,3706
2026-06-25,45,3022
2026-06-25,46,2701
2026-06-25,47,3092
2026-06-25,48,2186
2026-06-25,49,2706
2026-06-25,50,2084
2026-06-25,51,1368
2026-06-26,2,1920
2026-06-26,3,3306
2026-06-26,6,1713
2026-06-26,7,2113
2026-06-26,8,2854
2026-06-26,9,1773
2026-06-26,11,2112
2026-06-26,20,1342
2026-06-26,24,2284
2026-06-26,27,1480
2026-06-26,39,1184
2026-06-26,40,1229
2026-06-26,44,4465
2026-06-26,45,3985
2026-06-26,46,3134
2026-06-26,47,3663
2026-06-26,48,2545
2026-06-26,49,3263
2026-06-26,50,2451
2026-06-26,51,1813
2026-06-27,2,2196
2026-06-27,3,3501
2026-06-27,6,2134
2026-06-27,7,1914
2026-06-27,8,2799
2026-06-27,9,2116
2026-06-27,11,2263
2026-06-27,20,1764
2026-06-27,24,2230
2026-06-27,27,1718
2026-06-27,39,1687
2026-06-27,40,1401
2026-06-27,44,5061
2026-06-27,45,4508
2026-06-27,46,4270
2026-06-27,47,4504
2026-06-27,48,3434
2026-06-27,49,3456
2026-06-27,50,3094
2026-06-27,51,1890
2026-06-28,2,2038
2026-06-28,3,3595
2026-06-28,6,2225
2026-06-28,7,1590
2026-06-28,8,2665
2026-06-28,9,2054
2026-06-28,11,2365
2026-06-28,20,1993
2026-06-28,24,1723
2026-06-28,27,1966
2026-06-28,39,1471
2026-06-28,40,1136
2026-06-28,44,4960
2026-06-28,45,4470
2026-06-28,46,4415
2026-06-28,47,4383
2026-06-28,48,3737
2026-06-28,49,3483
2026-06-28,50,2973
2026-06-28,51,1846
2026-06-29,2,1835
2026-06-29,3,2846
2026-06-29,6,1650
2026-06-29,7,1879
2026-06-29,8,2503
2026-06-29,9,1800
2026-06-29,11,2065
2026-06-29,20,1226
2026-06-29,24,2024
2026-06-29,27,1524
2026-06-29,39,1298
2026-06-29,40,1201
2026-06-29,44,3926
2026-06-29,45,3205
2026-06-29,46,2841
2026-06-29,47,3320
2026-06-29,48,2366
2026-06-29,49,2686
2026-06-29,50,2161
2026-06-29,51,1479
2026-06-30,2,1627
2026-06-30,3,2792
2026-06-30,6,1592
2026-06-30,7,1740
2026-06-30,8,2540
2026-06-30,9,1730
2026-06-30,11,2171
2026-06-30,20,1242
2026-06-30,24,2007
2026-06-30,27,1387
2026-06-30,39,1350
2026-06-30,40,1423
2026-06-30,44,3828
2026-06-30,45,3115
2026-06-30,46,2583
2026-06-30,47,3063
2026-06-30,48,2198
2026-06-30,49,2532
2026-06-30,50,2176
2026-06-30,51,1404
2026-07-01,2,1813
2026-07-01,3,2957
2026-07-01,6,1599
2026-07-01,7,1938
2026-07-01,8,2584
2026-07-01,9,1634
2026-07-01,11,1935
2026-07-01,20,1259
2026-07-01,24,2139
2026-07-01,27,1594
2026-07-01,39,1196
2026-07-01,40,1249
2026-07-01,44,4139
2026-07-01,45,3269
2026-07-01,46,2831
2026-07-01,47,3459
2026-07-01,48,2197
2026-07-01,49,2964
2026-07-01,50,2172
2026-07-01,51,1578
2026-07-02,2,1699
2026-07-02,3,2701
2026-07-02,6,1537
2026-07-02,7,1833
2026-07-02,8,2398
2026-07-02,9,1723
2026-07-02,11,1900
2026-07-02,20,1333
2026-07-02,24,2094
2026-07-02,27,1361
2026-07-02,39,1218
2026-07-02,40,1251
2026-07-02,44,3778
2026-07-02,45,3048
2026-07-02,46,2652
2026-07-02,47,3259
2026-07-02,48,2161
2026-07-02,49,2704
2026-07-02,50,2162
2026-07-02,51,1392
2026-07-03,2,1893
2026-07-03,3,3269
2026-07-03,6,1729
2026-07-03,7,2023
2026-07-03,8,2856
2026-07-03,9,1837
2026-07-03,11,2085
2026-07-03,20,1390
2026-07-03,24,2370
2026-07-03,27,1541
2026-07-03,39,1364
2026-07-03,40,1256
2026-07-03,44,4612
2026-07-03,45,4137
2026-07-03,46,3380
2026-07-03,47,3930
2026-07-03,48,2636
2026-07-03,49,3294
2026-07-03,50,2538
2026-07-03,51,1813
2026-07-04,2,2145
2026-07-04,3,3851
2026-07-04,6,2248
2026-07-04,7,1908
2026-07-04,8,3048
2026-07-04,9,2406
2026-07-04,11,2793
2026-07-04,20,2009
2026-07-04,24,2351
2026-07-04,27,1907
2026-07-04,39,1780
2026-07-04,40,1590
2026-07-04,44,5552
2026-07-04,45,4941
2026-07-04,46,4973
